time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-02-05T09:53:37.544Z,0.6911,-0.7678,0.4278,0.0277,0.0221,0.0229,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.551Z,-0.1919,-0.2778,-0.1754,-0.0068,-0.0062,0.0239,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.561Z,-0.4132,-0.5585,0.5192,0.0086,0.0204,0.0079,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.571Z,-0.4170,0.3067,0.2234,0.0027,-0.0910,0.0237,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.581Z,0.0067,-0.9520,0.2979,0.0058,0.0303,0.0230,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.591Z,0.9469,-0.7555,0.2918,0.0070,0.0274,0.0508,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.601Z,-1.3204,-0.0828,-0.1427,-0.0285,-0.0487,-0.0062,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.611Z,-0.8625,-0.1555,0.2588,0.0120,-0.0798,0.0006,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.621Z,0.1369,-0.3082,0.3496,0.0010,0.0034,0.0244,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.632Z,1.1285,-0.7334,-0.1624,-0.0030,0.0191,0.0401,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.641Z,-0.9456,-0.3705,0.6775,0.0024,0.0234,0.0138,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.651Z,-1.6309,0.1843,-0.5195,-0.0226,-0.1317,-0.0037,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.661Z,0.2712,-0.7465,-0.5826,-0.0239,-0.0043,0.0017,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.671Z,1.2438,-0.4507,0.9716,0.0294,0.0641,0.0302,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.682Z,0.3223,-0.1945,-0.4087,-0.0429,0.0755,0.0397,28.41488986666667,76.92503443333334,221.9000,3.6526
2026-02-05T09:53:37.692Z,-1.5566,-0.3093,-0.9460,-0.0155,-0.1446,-0.0021,28.41488986666667,76.92503443333334,221.9000,3.6526
