time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-02-05T09:54:47.687Z,-0.6698,-0.5662,-0.3661,-0.0286,-0.0741,0.0173,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.696Z,0.0066,-0.7085,0.7638,0.0192,-0.0325,0.0300,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.706Z,-0.5558,-0.8351,0.1058,-0.0099,-0.1250,0.0296,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.716Z,0.3945,-0.5988,-0.5053,-0.0503,-0.0216,0.0185,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.725Z,-0.1539,0.2310,0.9596,0.0532,-0.1394,-0.0072,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.736Z,0.5673,0.3329,0.4220,0.0094,0.0357,-0.0034,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.747Z,-0.3925,0.4283,-0.8258,-0.0186,-0.1741,0.0244,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.756Z,-0.3925,0.4283,-0.8258,0.0323,0.1151,0.0107,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.766Z,-0.1135,-0.9665,0.2543,-0.0065,-0.1305,0.0117,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.777Z,-0.4323,-1.3527,-0.8089,-0.0526,-0.0131,0.0105,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.787Z,-0.4323,-1.3527,-0.8089,0.0154,-0.0165,0.0373,28.413262033333332,76.92531408333333,221.9000,4.2184
2026-02-05T09:54:47.796Z,0.4379,-0.0438,1.2252,0.0430,-0.0158,0.0097,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.807Z,0.4379,-0.0438,1.2252,-0.0206,0.0954,0.0377,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.816Z,-0.4092,0.0228,-0.1732,0.0239,-0.0821,0.0236,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.827Z,0.9312,0.5432,0.3937,0.0321,0.0456,-0.0084,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.836Z,1.3332,0.3707,-0.5933,-0.0130,-0.0003,0.0380,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.846Z,0.6514,0.6503,-0.9918,-0.0154,0.0746,0.0201,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.856Z,0.6514,0.6503,-0.9918,0.0402,-0.0058,0.0359,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.867Z,0.0768,-1.2954,-0.4846,-0.0203,0.0303,0.0179,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.876Z,1.1102,-0.4463,-0.6180,-0.0426,0.0950,0.0410,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.887Z,-0.1257,0.1228,0.8243,0.0430,-0.0266,0.0221,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.896Z,0.9775,-0.0952,0.6378,0.0605,0.1393,0.0221,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.906Z,0.9775,-0.0952,0.6378,-0.0371,-0.0558,0.0441,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.916Z,1.4537,0.1135,-0.7649,-0.0046,0.2057,0.0019,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.933Z,0.4136,-0.0766,1.2394,0.0893,0.0033,0.0727,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.936Z,-0.8867,-0.5125,-0.8359,-0.0612,0.0055,-0.0044,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.946Z,1.9619,-0.4634,-0.7184,-0.0575,0.2004,0.0182,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.956Z,-0.9716,-1.2405,2.4062,0.1125,-0.1020,0.0477,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.968Z,0.8189,-0.4870,0.5865,0.0178,0.2524,0.0043,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.976Z,-0.8861,-0.3495,-1.2026,-0.0037,-0.1169,0.0643,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.986Z,-0.8861,-0.3495,-1.2026,0.0724,0.0474,-0.0080,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:47.996Z,-1.2284,0.7092,0.8048,0.0673,0.0839,0.0261,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.006Z,1.3449,1.1234,0.0415,0.0119,-0.0507,0.0680,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.016Z,0.5783,-0.3290,-1.3943,-0.0025,0.2184,0.0252,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.026Z,-0.5141,0.0569,0.0691,0.0409,-0.0993,0.0245,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.036Z,-0.5141,0.0569,0.0691,0.0019,0.1624,0.0204,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.046Z,0.1234,-0.0883,-0.4916,0.0108,0.0428,0.0399,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.056Z,1.0357,-0.9563,0.2938,0.0120,0.0843,0.0222,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.068Z,0.1012,-0.7615,1.1678,0.0758,0.0719,0.0006,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.076Z,-0.6299,0.5014,0.5061,0.0426,0.0255,0.0551,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.086Z,-0.9099,0.7267,-0.8798,0.0360,0.1284,0.0335,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.096Z,-0.9099,0.7267,-0.8798,0.0481,0.0081,0.0149,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.106Z,-0.6337,-0.0183,-0.2991,0.0299,-0.0158,0.0429,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.117Z,0.4655,-0.0316,-1.5090,0.0188,0.1018,0.0417,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.126Z,-0.2260,0.4716,-1.2820,-0.0034,-0.0210,0.0477,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.136Z,-0.9717,0.3538,-0.4876,-0.0061,-0.0101,0.0029,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.147Z,-1.1722,-0.0231,-0.4088,0.0154,-0.1145,0.0248,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.156Z,-1.4017,0.3868,-1.0418,-0.0400,-0.1340,0.0082,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.166Z,-0.0591,1.0039,-0.0752,0.0010,-0.0236,0.0505,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.176Z,-1.4682,0.8565,0.4871,0.0452,-0.1458,0.0185,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.188Z,-1.1536,1.5530,-1.7732,-0.0768,-0.0585,0.0301,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.197Z,-1.6835,0.5511,-1.6916,-0.0618,-0.2077,0.0009,28.41322653333333,76.92532460000001,221.9000,3.6526
2026-02-05T09:54:48.207Z,0.2009,0.3685,0.2780,-0.0238,-0.0030,-0.0037,28.41322653333333,76.92532460000001,221.9000,3.6526
