time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-02-05T09:53:02.664Z,0.3008,0.1545,-0.3813,-0.0001,-0.0111,0.0014,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.673Z,0.3008,0.1545,-0.3813,-0.0203,0.0118,0.0059,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.683Z,0.1997,0.0719,0.3863,0.0199,0.0202,0.0061,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.693Z,-0.1575,0.1918,0.3847,0.0001,-0.0076,-0.0025,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.703Z,0.0423,0.4029,-0.4163,-0.0092,-0.0111,0.0001,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.714Z,0.3319,0.1627,0.0291,-0.0001,0.0041,0.0047,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.723Z,0.0904,0.3926,0.1759,-0.0001,0.0041,0.0047,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.733Z,-0.1470,0.2532,0.1610,0.0058,0.0071,0.0024,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.743Z,-0.0170,0.4180,0.0148,-0.0086,0.0039,0.0027,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.754Z,0.1185,0.0265,0.5884,0.0184,0.0163,0.0034,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.765Z,0.1185,0.0265,0.5884,0.0018,0.0131,-0.0008,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.773Z,-0.1143,0.5257,0.3810,0.0018,0.0131,-0.0008,28.415473933333335,76.92513385,221.3000,1.3376
2026-02-05T09:53:02.784Z,-0.0212,0.3971,-0.5526,-0.0235,-0.0073,0.0014,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.794Z,0.2602,0.1908,0.4030,0.0105,0.0122,0.0034,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.805Z,0.0170,0.4904,0.6208,-0.0130,0.0028,-0.0001,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.813Z,-0.2097,0.6831,-0.4039,-0.0130,0.0028,-0.0001,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.823Z,0.0237,0.4473,-0.0870,0.0020,0.0183,0.0050,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.835Z,0.0868,0.4230,0.3910,-0.0004,0.0074,0.0025,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.843Z,-0.0368,0.5390,-0.0925,-0.0004,0.0074,0.0025,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.854Z,0.0266,0.4433,0.0877,0.0014,0.0126,0.0025,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.865Z,0.0266,0.4433,0.0877,0.0074,0.0129,-0.0015,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.873Z,0.0346,0.1211,0.3373,0.0074,0.0129,-0.0015,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.885Z,0.0280,0.7110,0.3538,-0.0173,0.0147,0.0088,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.894Z,0.0482,0.4809,-0.2360,0.0127,0.0181,0.0031,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.904Z,-0.1730,0.5857,0.4755,0.0089,-0.0029,-0.0020,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.915Z,-0.1730,0.5857,0.4755,-0.0110,0.0027,0.0046,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.923Z,-0.0592,0.8754,-0.3262,-0.0110,0.0027,0.0046,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.935Z,0.1337,0.3618,-0.2427,0.0108,-0.0012,0.0012,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.943Z,-0.2060,0.4034,0.4394,0.0108,-0.0012,0.0012,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.954Z,0.0144,0.4159,-0.1960,-0.0071,0.0104,0.0026,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.965Z,0.0144,0.4159,-0.1960,0.0052,0.0299,0.0075,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.973Z,0.1667,0.5193,0.1687,0.0052,0.0299,0.0075,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.985Z,-0.1719,0.3006,0.4383,0.0043,0.0126,0.0009,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:02.994Z,-0.1536,0.7943,0.1799,-0.0149,0.0050,0.0064,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.004Z,0.0775,0.3745,0.2975,0.0159,0.0308,0.0059,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.015Z,0.0775,0.3745,0.2975,0.0161,0.0037,-0.0009,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.023Z,-0.1976,0.6538,0.5392,0.0161,0.0037,-0.0009,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.032Z,-0.1547,0.7576,-0.3696,-0.0133,-0.0044,-0.0033,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.044Z,0.1589,0.3728,-0.0963,0.0207,0.0193,0.0036,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.054Z,-0.1479,0.9043,-0.1313,0.0207,0.0193,0.0036,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.065Z,-0.1479,0.9043,-0.1313,-0.0043,-0.0051,0.0030,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.074Z,-0.1109,0.3959,-0.2744,0.0154,0.0222,0.0060,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.085Z,0.1184,0.4816,0.4467,0.0121,0.0037,0.0034,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.094Z,0.0253,0.5904,0.3473,0.0033,0.0045,0.0012,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.104Z,-0.0546,0.5618,-0.1137,0.0002,-0.0047,0.0024,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.115Z,-0.0546,0.5618,-0.1137,0.0150,0.0029,0.0035,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.125Z,-0.0423,0.4474,0.3182,0.0134,0.0069,0.0018,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.134Z,0.0080,0.9375,0.3521,-0.0152,-0.0136,0.0038,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.144Z,-0.0654,0.6687,-0.3637,0.0141,0.0011,0.0044,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.154Z,-0.0225,0.7704,0.6708,0.0219,0.0103,0.0008,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.164Z,-0.0225,0.7704,0.6708,-0.0107,-0.0127,0.0013,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.173Z,-0.1097,0.8832,-0.2764,0.0038,0.0017,0.0021,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.184Z,-0.0384,0.5428,-0.3008,0.0203,-0.0028,0.0019,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.195Z,-0.0683,0.4415,0.7186,-0.0012,-0.0024,0.0020,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.205Z,-0.0444,1.0311,0.0534,-0.0068,0.0009,0.0039,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.214Z,0.0843,0.4491,-0.3044,0.0155,0.0046,0.0062,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.225Z,-0.0194,0.6752,0.3552,0.0061,-0.0100,-0.0012,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.234Z,-0.1379,0.8466,0.3358,0.0004,0.0054,0.0043,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.244Z,0.0975,0.7601,-0.0649,0.0004,0.0031,0.0096,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.254Z,0.1101,0.7252,-0.0682,0.0078,-0.0036,0.0020,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.264Z,-0.0641,0.4721,0.3312,0.0107,0.0057,0.0035,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.275Z,-0.0091,1.0640,0.1839,-0.0229,-0.0097,0.0067,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.284Z,0.0584,0.6773,-0.3595,0.0079,0.0083,0.0075,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.295Z,-0.0130,0.7354,0.7605,0.0148,0.0103,0.0044,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.303Z,-0.0083,0.8800,-0.2303,-0.0155,-0.0169,0.0048,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.315Z,-0.0083,0.8800,-0.2303,-0.0010,0.0309,0.0113,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.324Z,0.3202,0.4530,-0.1294,0.0183,0.0074,0.0079,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.334Z,0.0508,0.5791,0.7937,-0.0053,0.0033,0.0041,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.344Z,-0.1310,1.0866,0.0682,-0.0114,0.0008,0.0071,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.354Z,0.2701,0.6535,0.3985,0.0060,0.0328,0.0113,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.364Z,0.2701,0.6535,0.3985,0.0093,0.0115,0.0064,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.374Z,0.0731,0.8381,0.3541,-0.0079,0.0034,0.0074,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.384Z,-0.1717,0.6519,-0.0827,-0.0185,0.0108,0.0089,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.395Z,0.1159,0.7344,-0.3403,0.0115,0.0208,0.0105,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.404Z,0.1660,0.9242,0.6057,0.0068,0.0369,0.0091,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.414Z,0.1660,0.9242,0.6057,-0.0268,-0.0093,0.0053,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.425Z,-0.0869,0.6271,-0.4082,0.0076,0.0103,0.0037,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.434Z,0.0021,0.5144,0.2379,0.0175,0.0369,0.0043,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.444Z,0.2621,0.8442,0.9574,-0.0254,0.0090,0.0050,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.454Z,-0.0950,0.5571,-0.3137,-0.0007,0.0181,-0.0002,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.464Z,-0.0950,0.5571,-0.3137,0.0092,0.0016,-0.0032,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.474Z,-0.1160,0.6153,0.6675,-0.0160,0.0231,0.0035,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.484Z,0.1522,1.1064,-0.2009,-0.0181,0.0113,0.0045,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.494Z,0.1065,0.4828,-0.4199,0.0031,0.0178,0.0016,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.504Z,-0.0501,0.6353,0.4219,-0.0031,0.0061,-0.0038,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.514Z,-0.1384,0.7272,0.3800,-0.0057,0.0142,-0.0022,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.523Z,0.0681,0.7184,0.0259,-0.0180,0.0240,0.0054,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.536Z,-0.0661,0.5176,0.6434,0.0150,0.0060,-0.0018,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.544Z,-0.0661,0.5176,0.6434,0.0041,0.0323,0.0003,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.554Z,-0.1735,0.7662,-0.7394,-0.0292,-0.0160,0.0003,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.564Z,-0.1735,0.7662,-0.7394,0.0109,0.0234,0.0025,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.574Z,-0.0165,0.5426,0.1330,0.0187,0.0250,0.0006,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.586Z,-0.1932,0.6985,-0.7041,-0.0390,-0.0140,0.0045,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.594Z,-0.1932,0.6985,-0.7041,0.0054,0.0254,0.0077,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.607Z,-0.0460,0.5851,1.1627,0.0177,0.0264,0.0068,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.614Z,-0.1964,0.9465,-0.2418,-0.0141,-0.0006,0.0005,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.623Z,-0.1964,0.9465,-0.2418,-0.0036,0.0013,0.0053,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.635Z,0.0823,0.5169,0.7887,0.0194,0.0282,0.0066,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.644Z,-0.0494,0.9070,0.2264,0.0054,0.0122,0.0057,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.654Z,-0.2286,0.6406,-0.3718,-0.0097,0.0011,0.0026,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.664Z,-0.2286,0.6406,-0.3718,-0.0092,-0.0054,0.0070,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.674Z,-0.2151,0.7653,-0.1278,0.0051,0.0124,0.0063,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.685Z,-0.0352,0.6761,0.1508,-0.0008,0.0049,0.0083,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.694Z,-0.0352,0.6761,0.1508,-0.0264,0.0071,0.0072,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.703Z,-0.1768,0.5980,-0.4455,0.0132,-0.0184,0.0028,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.713Z,-0.2843,0.3344,0.4641,0.0129,0.0191,0.0028,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.724Z,0.0040,0.8056,0.7763,-0.0271,-0.0111,0.0130,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.735Z,-0.0658,0.4069,0.1443,0.0152,0.0212,0.0084,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.743Z,-0.0658,0.4069,0.1443,0.0169,-0.0179,0.0016,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.754Z,-0.2527,0.6495,-0.4121,-0.0125,-0.0190,0.0016,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.764Z,0.0962,0.4101,-0.3458,-0.0020,0.0037,0.0117,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.774Z,0.0962,0.4101,-0.3458,0.0053,0.0167,0.0090,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.786Z,-0.1791,0.6904,0.0742,-0.0034,-0.0039,0.0065,28.41546311666667,76.92513003333333,221.3000,0.6688
2026-02-05T09:53:03.793Z,-0.1407,0.4314,-0.0658,-0.0128,-0.0069,0.0059,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.804Z,-0.1407,0.4314,-0.0658,-0.0046,0.0036,0.0113,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.813Z,0.0246,0.4648,0.5103,0.0119,-0.0037,0.0078,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.823Z,0.1282,0.6112,0.1010,-0.0091,0.0160,0.0108,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.837Z,0.0218,0.4936,-0.3086,-0.0116,-0.0149,0.0091,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.844Z,0.0134,0.2285,0.6496,0.0181,0.0121,0.0061,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.853Z,-0.0126,0.7995,0.3977,0.0042,-0.0071,0.0066,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.865Z,0.0560,0.5182,-0.6595,-0.0241,-0.0103,0.0083,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.874Z,0.2444,0.4593,0.2224,0.0142,0.0152,0.0132,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.885Z,0.0125,0.6255,0.5592,0.0078,0.0107,0.0109,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.893Z,0.0125,0.6255,0.5592,-0.0160,-0.0158,0.0072,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.903Z,0.0985,0.3581,-0.0684,-0.0063,0.0022,0.0102,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.914Z,0.0985,0.3581,-0.0684,0.0067,0.0091,0.0099,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.924Z,0.1973,0.3723,0.5601,0.0116,-0.0025,0.0072,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.935Z,0.0130,0.6206,-0.1629,-0.0115,-0.0025,0.0086,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.945Z,0.2102,0.4834,-0.0991,0.0002,0.0061,0.0123,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.954Z,0.2210,0.1812,0.5276,0.0159,0.0262,0.0089,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.965Z,-0.1142,0.7722,0.1024,-0.0013,-0.0034,0.0069,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.974Z,-0.0400,0.5939,-0.4550,-0.0152,0.0031,0.0068,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.986Z,0.1929,0.4362,0.3446,0.0166,0.0206,0.0129,28.415456133333336,76.92512753333334,0.0000,0.8746
2026-02-05T09:53:03.994Z,0.1430,0.5001,0.3090,0.0036,0.0267,0.0103,28.415456133333336,76.92512753333334,0.0000,0.8746
