time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-02-05T09:51:20.142Z,0.2300,-0.0487,-0.6767,-0.0028,0.0276,-0.0464,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.151Z,0.4208,0.0176,0.6424,0.0097,0.0496,-0.0384,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.161Z,0.1625,0.6386,0.3788,-0.0306,-0.0168,-0.0393,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.171Z,-0.1571,0.0506,-0.6989,-0.0216,0.0219,-0.0417,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.181Z,0.1258,0.0413,0.3419,0.0072,0.0122,-0.0427,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.191Z,0.2923,0.3318,0.6773,-0.0109,0.0212,-0.0360,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.201Z,0.2172,0.4170,-0.2483,-0.0168,0.0424,-0.0433,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.211Z,0.0043,0.2430,-0.0880,-0.0014,-0.0204,-0.0414,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.221Z,-0.1571,0.0622,0.3291,0.0029,0.0392,-0.0446,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.231Z,0.1846,0.5084,0.2265,-0.0173,0.0167,-0.0410,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.241Z,0.2202,0.2450,-0.4168,-0.0191,0.0076,-0.0368,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.251Z,-0.0766,0.1173,0.0600,0.0103,0.0408,-0.0501,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.261Z,-0.0751,0.4919,0.6159,-0.0052,-0.0055,-0.0460,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.272Z,-0.0827,0.3146,-0.5557,-0.0311,0.0096,-0.0471,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.281Z,0.0146,0.1905,-0.4299,0.0186,0.0169,-0.0470,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.291Z,0.0402,0.1969,0.8086,0.0040,0.0134,-0.0457,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.301Z,-0.2318,0.6847,-0.1688,-0.0273,0.0043,-0.0506,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.311Z,-0.0495,0.1002,-0.5777,0.0140,0.0068,-0.0446,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.322Z,-0.0125,0.0228,0.6084,0.0073,0.0134,-0.0468,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.331Z,0.0457,0.7076,0.1170,-0.0038,0.0157,-0.0452,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.341Z,0.0415,0.1264,-0.4532,-0.0070,-0.0000,-0.0419,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.351Z,-0.1568,0.3127,-0.0733,-0.0027,-0.0037,-0.0471,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.361Z,-0.0714,0.2204,0.2028,0.0068,0.0097,-0.0468,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.372Z,0.1578,0.3058,0.0214,-0.0209,-0.0216,-0.0405,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.381Z,0.0227,0.2000,-0.3878,-0.0053,0.0126,-0.0412,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.391Z,-0.0001,-0.0247,0.4057,0.0162,0.0023,-0.0415,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.401Z,-0.0023,0.5718,0.5413,-0.0266,-0.0123,-0.0371,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.411Z,-0.0087,0.1933,-0.6409,-0.0134,0.0036,-0.0364,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.422Z,0.1308,-0.0192,0.3506,0.0245,0.0023,-0.0387,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.431Z,-0.0490,0.5839,0.7578,-0.0135,0.0071,-0.0391,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.441Z,-0.0498,0.3983,-0.6906,-0.0173,-0.0139,-0.0397,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.451Z,0.2118,0.0755,-0.1613,0.0110,-0.0004,-0.0296,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.461Z,0.0849,0.3768,0.4853,-0.0143,0.0251,-0.0358,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.472Z,0.0232,0.5248,-0.3409,-0.0154,-0.0279,-0.0335,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.481Z,-0.0024,0.0832,-0.1552,-0.0038,0.0104,-0.0328,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.491Z,0.0289,0.1864,0.3669,-0.0021,0.0044,-0.0376,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.501Z,0.3089,0.4124,0.2482,0.0035,-0.0006,-0.0258,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.510Z,0.1283,0.1675,0.0262,-0.0183,0.0244,-0.0283,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.522Z,-0.0475,0.2056,-0.0875,0.0075,-0.0244,-0.0371,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.531Z,0.0550,0.2677,0.4852,0.0076,0.0078,-0.0335,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.541Z,0.0255,0.6198,-0.0747,-0.0298,0.0061,-0.0316,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.551Z,0.2609,0.1599,-0.6682,0.0028,-0.0155,-0.0255,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.561Z,0.0638,0.1054,0.5498,0.0063,0.0394,-0.0344,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.572Z,0.0905,0.5919,0.2979,-0.0293,-0.0245,-0.0296,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.581Z,0.0101,-0.1253,-0.5853,-0.0062,0.0042,-0.0315,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.591Z,0.1400,0.0190,0.5904,0.0088,0.0297,-0.0336,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.601Z,0.2276,0.4380,0.5016,-0.0185,-0.0231,-0.0261,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.611Z,0.0919,0.1657,-0.4615,-0.0036,0.0358,-0.0319,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.622Z,0.1749,0.1440,0.2570,0.0029,-0.0160,-0.0332,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.631Z,-0.1142,0.2715,0.1966,-0.0138,-0.0044,-0.0395,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.641Z,0.0948,0.4685,-0.2357,-0.0124,0.0053,-0.0329,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.651Z,0.1349,0.1981,-0.1111,-0.0129,0.0052,-0.0299,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.661Z,0.2387,0.0676,0.0334,0.0019,0.0187,-0.0351,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.672Z,-0.0117,0.4263,0.4141,-0.0099,0.0135,-0.0342,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.681Z,-0.1082,0.2476,-0.2237,-0.0320,-0.0182,-0.0331,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.691Z,0.0447,0.0591,-0.1527,0.0073,0.0229,-0.0363,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.701Z,0.2202,0.2351,0.8132,-0.0081,0.0137,-0.0331,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.711Z,0.1535,0.2530,-0.2656,-0.0317,-0.0097,-0.0351,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.723Z,0.0768,-0.0683,-0.4058,0.0089,0.0188,-0.0352,28.417866707273504,76.92523120290909,0.0000,0.8746
2026-02-05T09:51:20.731Z,0.0609,0.2366,0.8405,-0.0052,-0.0038,-0.0339,28.417866707273504,76.92523120290909,0.0000,0.8746
