time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-02-05T09:54:00.307Z,-0.0215,0.2316,-0.0746,0.0032,0.0180,-0.0192,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.316Z,-0.0215,0.2316,-0.0746,-0.0076,0.0756,-0.0207,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.326Z,0.6506,0.2475,-0.1602,0.0003,0.0551,-0.0129,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.336Z,-0.2914,0.0638,-0.2407,0.0216,0.0063,-0.0263,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.346Z,0.0578,-0.0502,-0.3981,0.0147,0.0584,-0.0215,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.355Z,0.6742,0.1473,0.1441,0.0147,0.0584,-0.0215,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.365Z,1.0190,0.0096,-0.2512,0.0072,0.0677,-0.0084,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.375Z,0.6617,-0.0579,-0.2019,0.0233,0.0765,-0.0236,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.385Z,0.6596,-0.1173,0.2216,0.0366,0.0342,-0.0172,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.397Z,0.6332,0.1555,-0.5284,0.0161,0.0842,-0.0141,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.405Z,0.6332,0.1555,-0.5284,0.0161,0.0842,-0.0141,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.418Z,0.0099,-0.3547,0.1093,0.0259,0.0308,-0.0047,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.427Z,0.0099,-0.3547,0.1093,0.0312,0.0415,-0.0194,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.436Z,0.0171,-0.1344,0.5336,0.0198,0.0622,0.0066,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.447Z,0.1190,-0.5519,0.9836,0.0296,0.0621,-0.0046,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.455Z,0.1190,-0.5519,0.9836,0.0296,0.0621,-0.0046,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.465Z,-0.5019,-1.2975,0.7003,0.0238,0.0426,-0.0109,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.475Z,-0.9540,-1.0039,0.6436,0.0336,0.0144,-0.0323,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.485Z,-0.5759,-1.5461,0.9934,0.0539,-0.0640,-0.0234,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.497Z,-0.6307,-0.3833,1.5198,0.0302,0.0189,-0.0180,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.505Z,-0.6307,-0.3833,1.5198,0.0302,0.0189,-0.0180,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.517Z,-1.5655,0.4017,0.7443,0.0488,-0.0596,-0.0147,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.527Z,-1.7742,0.1363,1.4925,0.0730,-0.1426,0.0047,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.535Z,-1.2492,-0.4808,0.7560,0.0730,-0.1426,0.0047,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.547Z,-0.4395,-0.6300,0.1093,0.0074,0.0305,-0.0048,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.555Z,-0.4395,-0.6300,0.1093,0.0074,0.0305,-0.0048,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.567Z,-1.6173,-0.3200,0.3323,0.0974,-0.1856,-0.0151,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.577Z,-0.9332,-0.3925,1.1757,0.0558,-0.0558,0.0237,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.585Z,0.0278,0.1831,0.3833,0.0558,-0.0558,0.0237,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.596Z,-0.8968,-0.5333,0.3973,0.0255,-0.0268,-0.0080,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.605Z,-0.8968,-0.5333,0.3973,0.0255,-0.0268,-0.0080,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.616Z,-1.1055,-0.4926,1.0668,0.0705,-0.1539,-0.0089,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.627Z,0.0257,-0.2869,-0.0814,-0.0214,0.0807,0.0112,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.637Z,0.1167,0.6219,0.1523,0.0238,-0.0384,-0.0091,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.645Z,-0.5260,-0.0451,0.4662,0.0631,-0.2138,-0.0058,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.657Z,-1.1521,-0.0710,0.5039,0.0438,-0.1240,-0.0053,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.666Z,0.0329,-0.3568,-0.0607,-0.0092,0.0040,0.0098,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.676Z,1.2068,-0.6239,0.2964,0.0165,-0.0564,-0.0024,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.687Z,-0.3718,-0.2556,-0.4342,0.0434,-0.1392,-0.0248,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.696Z,-0.3832,-0.1755,-0.4213,0.0254,-0.1239,-0.0051,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.705Z,-0.3832,-0.1755,-0.4213,0.0254,-0.1239,-0.0051,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.717Z,0.5292,0.2369,-0.1902,0.0066,-0.0611,0.0023,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.727Z,0.5292,0.2369,-0.1902,0.0063,-0.0755,-0.0100,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.738Z,-0.1856,-0.0745,-0.7398,-0.0066,-0.0513,-0.0101,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.746Z,0.1861,-0.2496,-0.5479,0.0008,-0.0513,-0.0077,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.756Z,0.1861,-0.2496,-0.5479,-0.0013,-0.0813,-0.0164,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.767Z,0.4606,-0.0328,-0.4446,-0.0334,0.0438,-0.0063,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.776Z,0.9029,-0.2640,-0.6891,0.0047,-0.0617,0.0046,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.787Z,0.2455,0.1197,-0.3901,0.0042,-0.0565,-0.0158,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.798Z,0.2455,0.1197,-0.3901,-0.0287,0.0323,-0.0064,28.414313983333333,76.92511131666667,221.9000,2.4693
2026-02-05T09:54:00.806Z,0.9204,0.5271,-0.5770,-0.0098,0.0036,0.0053,28.41429185,76.92511230000001,221.9000,2.2636
